ym,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y manteni-miento del hogar,Salud,Transporte,Comunicaciones,Recreación y cultura,Educación,Restaurantes y hoteles,Otros bienes y servicios,Estacional,Núcleo,Regulados,Bienes,Servicios
1976-11,2.15877526109248e-09,,,,,,,,,,,,,,,,,
1976-12,2.46848197318558e-09,,,,,,,,,,,,,,,,,
1977-01,2.66676298016521e-09,,,,,,,,,,,,,,,,,
1977-02,2.88689968291726e-09,,,,,,,,,,,,,,,,,
1977-03,3.1047511234447e-09,,,,,,,,,,,,,,,,,
1977-04,3.2913757593457e-09,3.15542777837791e-09,,9.75509618761295e-09,3.09849132870299e-09,3.57225769598745e-09,3.01157886157686e-09,4.52349064718968e-09,,,,,3.4685338318825e-09,,,,,
1977-05,3.50517814465634e-09,3.36105914346725e-09,,1.01970307842169e-08,3.59174025984543e-09,3.76463554776765e-09,3.01985697829368e-09,4.6552428019622e-09,,,,,3.5478558114058e-09,,,,,
1977-06,3.77322866747371e-09,3.69267592237892e-09,,1.05982965529125e-08,3.73556431217463e-09,4.07310348251865e-09,3.35429289365295e-09,4.76015655483661e-09,,,,,3.71911917628565e-09,,,,,
1977-07,4.05061962448435e-09,3.91858080233622e-09,,1.11432588468842e-08,4.25873636829832e-09,4.40560206444461e-09,3.64568260208481e-09,4.86263045299301e-09,,,,,4.14637620235434e-09,,,,,
1977-08,4.50986530765197e-09,4.30667380123721e-09,,1.19918817225714e-08,5.00005765815623e-09,4.89319699721957e-09,3.96687353069718e-09,6.09719694030584e-09,,,,,4.43121421973346e-09,,,,,
1977-09,4.88405015660633e-09,4.67159706886057e-09,,1.29137084884937e-08,5.30411521844951e-09,5.36085760431869e-09,4.40395809334495e-09,6.26798677056651e-09,,,,,5.15773144127642e-09,,,,,
1977-10,5.49423050791182e-09,5.2305668359344e-09,,1.54677108811373e-08,5.94891029869051e-09,5.92225266126796e-09,4.77231773100973e-09,7.47327500126324e-09,,,,,5.64628272424947e-09,,,,,
1977-11,5.99082259052218e-09,5.70409821892181e-09,,1.70077038312663e-08,6.41607784799446e-09,6.57069869614773e-09,5.29220001705907e-09,7.82461408065661e-09,,,,,6.50440232091065e-09,,,,,
1977-12,6.42879539647126e-09,5.990823643483e-09,,1.79946007218419e-08,6.96919233434131e-09,7.12295580513744e-09,5.80873794395482e-09,9.11285737176561e-09,,,,,6.86044984263452e-09,,,,,
1978-01,7.2875325236982e-09,6.58889233208789e-09,,1.86154781612425e-08,8.78581559933168e-09,8.0350921713367e-09,6.59269215327052e-09,1.13599635670524e-08,,,,,7.72217498381947e-09,,,,,
1978-02,7.73967702290604e-09,6.98422587201314e-09,,1.94152984434398e-08,9.06574160722075e-09,8.60973808204216e-09,7.14567034995368e-09,1.18552540748083e-08,,,,,8.56857656077836e-09,,,,,
1978-03,8.47433514746703e-09,7.65035564624622e-09,,2.07492359988332e-08,9.55995580045932e-09,9.3668112659875e-09,8.07944191561028e-09,1.26140488921093e-08,,,,,9.58894566100988e-09,,,,,
1978-04,9.41282639260033e-09,8.60755516965502e-09,,2.43362266203485e-08,1.03939422515495e-08,1.0295531929754e-08,8.81950555009342e-09,1.36961244595466e-08,,,,,1.06237369393366e-08,,,,,
1978-05,1.02309195943557e-08,9.43152873821724e-09,,2.60904087307947e-08,1.09730995092509e-08,1.15211115199744e-08,9.63738348171465e-09,1.48111380656769e-08,,,,,1.16314866337349e-08,,,,,
1978-06,1.08950259992302e-08,9.98760228888135e-09,,2.72508259537793e-08,1.15426041459908e-08,1.22607711914741e-08,1.06142012542986e-08,1.56345890330051e-08,,,,,1.27311777134897e-08,,,,,
1978-07,1.16138866735136e-08,1.03930725862406e-08,,2.86416998682443e-08,1.28611521693578e-08,1.31347636732686e-08,1.13244636686013e-08,1.6876475084472e-08,,,,,1.4094073543481e-08,,,,,
1978-08,1.2520629644788e-08,1.13459277850348e-08,,3.01518690112406e-08,1.37453322494488e-08,1.40170483038467e-08,1.21257853667888e-08,1.77865408942895e-08,,,,,1.52027784845452e-08,,,,,
1978-09,1.33209315433181e-08,1.21221137828369e-08,,3.21663316203002e-08,1.45020977328454e-08,1.50121061578823e-08,1.30297557122649e-08,1.87868813286734e-08,,,,,1.61744727337057e-08,,,,,
1978-10,1.46206169185853e-08,1.34355479246398e-08,,3.77406722989361e-08,1.55368586999387e-08,1.6090085499754e-08,1.3933726057741e-08,2.05484564350763e-08,,,,,1.7519340841078e-08,,,,,
1978-11,1.59063453232187e-08,1.47822885551545e-08,,4.26995580485593e-08,1.68611982958828e-08,1.71133366596539e-08,1.49569012839392e-08,2.15902743996664e-08,,,,,1.86190319208329e-08,,,,,
1978-12,1.73477476310734e-08,1.61652318907906e-08,,4.53782781801215e-08,1.84731859964853e-08,1.84019365806299e-08,1.60976257675161e-08,2.40691667931641e-08,,,,,2.03659182426074e-08,,,,,
1979-01,1.95632250025313e-08,1.86661147605742e-08,,4.73439381956912e-08,2.1056227365834e-08,2.00968517920037e-08,1.77515934875355e-08,2.6601735990458e-08,6.14626602819548e-08,,,,2.29474881216384e-08,,,,,
1979-02,2.10193511475379e-08,2.01373926967064e-08,,5.06462470218482e-08,2.21894450667366e-08,2.15678789862195e-08,1.99022482105637e-08,2.80705285306997e-08,6.47423422119511e-08,,,,2.43698754362722e-08,,,,,
1979-03,2.26483290057764e-08,2.14884776518356e-08,,5.60606236440449e-08,2.38902368801866e-08,2.34021022971583e-08,2.17184670182327e-08,3.0168803588188e-08,6.86072904086802e-08,,,,2.59689344325714e-08,,,,,
1979-04,2.42340555923809e-08,2.25615258316328e-08,,6.53304051519517e-08,2.61721164755305e-08,2.54884069311194e-08,2.36803806801176e-08,3.17888671209462e-08,7.18450334725042e-08,,,,2.82665676803543e-08,,,,,
1979-05,2.59111926679705e-08,2.41283789092853e-08,,6.90122897052529e-08,2.83883582483349e-08,2.7438720325029e-08,2.56207712385387e-08,3.34430886197568e-08,7.5809195255626e-08,,,,3.00287775663549e-08,,,,,
1979-06,2.84232940087188e-08,2.69188834200399e-08,,7.2035339246439e-08,3.01528573601321e-08,2.96676499180685e-08,2.80992393835528e-08,3.69881975250246e-08,7.91208008001714e-08,,,,3.19974048763422e-08,,,,,
1979-07,3.04561037755102e-08,2.85784154228032e-08,,7.47113481228077e-08,3.32552097372198e-08,3.18236086018121e-08,3.05810187752536e-08,3.90767131636408e-08,8.31419243269003e-08,,,,3.53235196995352e-08,,,,,
1979-08,3.3943352580968e-08,3.33615168234375e-08,,7.65821142065913e-08,3.52359275585589e-08,3.44157343115745e-08,3.32233936312605e-08,4.09993186814323e-08,8.64823237198625e-08,,,,3.80979862105888e-08,,,,,
1979-09,3.62669581315105e-08,3.53685947953658e-08,,7.97868178457682e-08,3.74154893717089e-08,3.7576701427894e-08,3.65429184347029e-08,4.53398202247712e-08,9.11851103101979e-08,,,,4.05912202487871e-08,,,,,
1979-10,3.78411817203401e-08,3.56900748168435e-08,,9.25649635745673e-08,3.9903935055633e-08,4.0231847468412e-08,3.92531738477878e-08,4.87897747960367e-08,9.45064181297532e-08,,,,4.41210483375739e-08,,,,,
1979-11,3.97859552108271e-08,3.71845224842533e-08,,9.88767656659414e-08,4.15506721916975e-08,4.27261258225277e-08,4.20983625633566e-08,5.19847645492702e-08,9.81328781472041e-08,,,,4.70938197974358e-08,,,,,
1979-12,4.15887050221193e-08,3.84458247306817e-08,,1.00289329621957e-07,4.30487589649521e-08,4.47925292994081e-08,4.53707021015131e-08,5.80856212716531e-08,1.01370621211028e-07,,,,4.96970229436096e-08,,,,,
1980-01,4.4587153108793e-08,4.15288470988169e-08,,1.00470983719948e-07,4.56240782375314e-08,4.72851492237671e-08,4.9263072581759e-08,6.18698359392858e-08,1.08181931244668e-07,,,,5.4804276761553e-08,,,,,
1980-02,4.69705742477653e-08,4.39920791552743e-08,,1.01062037352216e-07,4.80198587602233e-08,4.95240293953469e-08,5.1531276562166e-08,6.54076252803997e-08,1.1417762422424e-07,,,,5.79032422797474e-08,,,,,
1980-03,4.96929503878399e-08,4.61772744363997e-08,,1.03054809919724e-07,5.09716302503085e-08,5.19619211377339e-08,5.50329199333782e-08,7.03922484692932e-08,1.21008964761126e-07,,,,6.10292493818699e-08,,,,,
1980-04,5.27619501942001e-08,4.91676178794242e-08,,1.15355774734399e-07,5.3747724038891e-08,5.47795932944111e-08,5.82266173627249e-08,7.38446428952764e-08,1.28272526000878e-07,,,,6.48655487551788e-08,,,,,
1980-05,5.5814078937157e-08,5.23520078218992e-08,,1.18308331640544e-07,5.67786470208621e-08,5.76188250379258e-08,6.1302765534693e-08,7.77044930591676e-08,1.37161061816499e-07,,,,6.77427732851605e-08,,,,,
1980-06,5.90165135177065e-08,5.55392939807838e-08,,1.20724060018299e-07,6.0983328711775e-08,6.03701600043339e-08,6.42199738656982e-08,8.186932506281e-08,1.45792643832661e-07,,,,7.09048358325209e-08,,,,,
1980-07,6.17158836622312e-08,5.74319714045287e-08,,1.23367533832341e-07,6.54158122573837e-08,6.42492272053154e-08,6.7099102859806e-08,8.5958521570194e-08,1.54290584834976e-07,,,,7.52188698552317e-08,,,,,
1980-08,6.38278340537144e-08,5.86454860801968e-08,,1.2565312196079e-07,6.93540816097542e-08,6.72808368006107e-08,7.18656424653474e-08,8.79445633106541e-08,1.61959450788856e-07,,,,7.99331193200822e-08,,,,,
1980-09,6.67281232260419e-08,6.07742051413327e-08,,1.28624657653292e-07,7.27942757205011e-08,7.05197501154963e-08,7.63292029990534e-08,9.57276998611045e-08,1.72340885049565e-07,,,,8.37784325547001e-08,,,,,
1980-10,7.18093807765022e-08,6.49013135251682e-08,,1.48685234832878e-07,8.18658089002982e-08,7.48731282269013e-08,8.34467277521699e-08,1.00656206391483e-07,2.10711817831085e-07,,,,8.78653172724122e-08,,,,,
1980-11,7.51682561267914e-08,6.78511099384565e-08,,1.52887680383406e-07,8.65608437360655e-08,7.89976430318787e-08,8.69202255265452e-08,1.04674647112046e-07,2.25088398559626e-07,,,,9.23434035709551e-08,,,,,
1980-12,7.80348031723121e-08,6.98697727760237e-08,,1.55203092318987e-07,8.99798020806966e-08,8.1977841304715e-08,9.2870535822591e-08,1.12374828602083e-07,2.36688250775625e-07,,,,9.5615435226291e-08,,,,,
1981-01,8.18553321666363e-08,7.33321994938311e-08,,1.56900338070361e-07,9.51169269565085e-08,8.48784349492281e-08,9.85923700972528e-08,1.15185541237231e-07,2.49463017197675e-07,,,,1.03244767438623e-07,,,,,
1981-02,8.52755568383919e-08,7.61849726573941e-08,,1.60668982789867e-07,9.83215971157905e-08,8.87425762823993e-08,1.04403608032456e-07,1.21943938806117e-07,2.61590860960186e-07,,,,1.07823808983832e-07,,,,,
1981-03,9.03828878504753e-08,8.05003351078604e-08,,1.67067545047446e-07,1.03495401951257e-07,9.33861796012316e-08,1.11373782308013e-07,1.30263843394529e-07,2.74443558558929e-07,,,,1.13628735667128e-07,,,,,
1981-04,9.75147464709527e-08,8.58728165478707e-08,,1.9824697977717e-07,1.1115958299484e-07,1.02225610204581e-07,1.1985057382603e-07,1.4334146468306e-07,3.19966632905892e-07,,,,1.22390208859929e-07,,,,,
1981-05,1.04861327716562e-07,9.38084495104732e-08,,2.07329684676698e-07,1.1737587089417e-07,1.09373442456069e-07,1.27632003539835e-07,1.51392985252492e-07,3.36337187637296e-07,,,,1.31620402840822e-07,,,,,
1981-06,1.14692556481564e-07,1.03800396123969e-07,,2.15707463225816e-07,1.27202239033172e-07,1.19075256532915e-07,1.37896868268685e-07,1.6630049757953e-07,3.53339329174191e-07,,,,1.42058454237184e-07,,,,,
1981-07,1.26440951542393e-07,1.14791537398815e-07,,2.23624328391972e-07,1.3706721765602e-07,1.30816939210534e-07,1.47880277029162e-07,1.83623466077398e-07,3.89109426299802e-07,,,,1.64466913452516e-07,,,,,
1981-08,1.36456228271794e-07,1.23465705545893e-07,,2.29941552993734e-07,1.50909076115086e-07,1.39540279730912e-07,1.59883546268542e-07,1.994337246501e-07,4.39584729597841e-07,,,,1.79646255897656e-07,,,,,
1981-09,1.46210770384962e-07,1.30937943882942e-07,,2.41220374600312e-07,1.64943986993386e-07,1.48645059095337e-07,1.72284165110329e-07,2.18903765299815e-07,4.96513923637216e-07,,,,1.97890311188016e-07,,,,,
1981-10,1.54722988738435e-07,1.35702219876913e-07,,2.87149037584793e-07,1.73708566826601e-07,1.58894154991902e-07,1.85794051592169e-07,2.36348726533584e-07,5.5745266106863e-07,,,,2.14998619953382e-07,,,,,
1981-11,1.65873227914966e-07,1.47663593649011e-07,,3.02657417293839e-07,1.81160390209028e-07,1.67484821131742e-07,2.0213505399116e-07,2.51402630143703e-07,6.00466601907359e-07,,,,2.29348687158052e-07,,,,,
1981-12,1.80474366423985e-07,1.64765751548343e-07,,3.17921784035435e-07,1.90562043025715e-07,1.7796609719425e-07,2.12780712088982e-07,2.70799475151879e-07,6.45210051510776e-07,,,,2.38885352423467e-07,,,,,
1982-01,2.01992640928349e-07,1.87153504395393e-07,,3.38093522677969e-07,2.09732148255634e-07,1.94301630297999e-07,2.29651513957848e-07,3.05006238298372e-07,6.78159916374607e-07,,,,2.70127395722076e-07,,,,,
